90.9 1.317e-18
93.5 8.130e-18
96.1 4.577e-17
97.7 1.273e-16
99.6 4.108e-16
102.0 1.700e-15
103.8 4.735e-15
105.6 1.275e-14
107.7 3.885e-14
110.4 1.527e-13
114.0 8.610e-13
117.8 4.757e-12
121.3 2.085e-11
124.8 8.393e-11
127.1 2.007e-10
128.4 3.238e-10
130.5 6.864e-10
132.4 1.327e-09
133.9 2.201e-09
136.6 5.320e-09
139.8 1.446e-08
143.3 4.091e-08
147.2 1.225e-07
151.0 3.370e-07
155.2 9.695e-07
158.8 2.290e-06
162.0 4.755e-06
166.0 1.138e-05
170.3 2.767e-05
173.4 5.114e-05
176.8 9.793e-05
180.2 1.823e-04
181.7 2.390e-04
186.1 5.098e-04
191.0 1.138e-03
193.9 1.794e-03
198.4 3.549e-03
201.8 5.813e-03
205.0 9.113e-03
210.5 1.916e-02
216.2 3.965e-02
219.8 6.192e-02
223.0 9.074e-02
226.8 1.425e-01
230.0 6.962e+01
234.0 1.518e+02
240.0 2.423e+02
246.5 4.137e+02
252.4 6.818e+02
256.8 9.270e+02
260.0 1.630e+03
264.0 2.937e+03
268.5 4.422e+03
273.5 6.061e+03
278.5 7.573e+03
284.0 1.566e+04
290.0 2.265e+04
296.0 2.983e+04
301.0 4.779e+04
308.0 1.005e+05
318.0 2.279e+05
328.0 3.291e+05
338.0 5.935e+05
348.0 9.256e+05
357.0 1.800e+06
366.0 3.418e+06
375.0 4.050e+06
385.0 5.656e+06
395.0 9.243e+06
405.0 1.147e+07
414.0 1.460e+07
422.0 1.634e+07
430.0 1.875e+07
441.0 2.350e+07
451.0 2.644e+07
460.0 2.827e+07
470.0 3.363e+07
480.0 3.968e+07
490.0 4.326e+07
500.0 5.198e+07
506.0 1.249e+08
512.0 6.544e+08
520.0 6.328e+08
530.0 5.629e+08
540.0 4.907e+08
550.0 6.006e+08
560.0 7.746e+08
570.0 8.286e+08
580.0 7.585e+08
590.0 8.047e+08
600.0 6.390e+08
610.0 7.894e+08
620.0 9.476e+08
630.0 9.246e+08
640.0 9.326e+08
650.0 9.303e+08
658.0 8.404e+08
665.0 9.371e+08
675.0 1.002e+09
685.0 7.899e+08
695.0 1.025e+09
705.0 7.555e+08
716.0 1.097e+09
726.0 1.076e+09
735.0 1.072e+09
745.0 1.055e+09
755.0 1.052e+09
765.0 1.009e+09
775.0 1.077e+09
785.0 1.106e+09
795.0 1.108e+09
805.0 1.071e+09
815.0 1.064e+09
825.0 1.109e+09
835.0 8.046e+08
845.0 1.057e+09
855.0 1.052e+09
865.0 1.085e+09
875.0 1.089e+09
885.0 1.110e+09
895.0 1.117e+09
905.0 1.083e+09
915.0 1.190e+09
925.0 3.653e+09
935.0 5.523e+09
945.0 6.659e+09
955.0 7.006e+09
965.0 7.500e+09
975.0 3.047e+09
985.0 5.657e+09
995.0 5.083e+09
1005.0 5.820e+09
1015.0 6.109e+09
1025.0 5.129e+09
1035.0 5.912e+09
1045.0 6.710e+09
1055.0 6.389e+09
1065.0 5.567e+09
1075.0 5.703e+09
1085.0 5.374e+09
1095.0 5.660e+09
1105.0 5.430e+09
1115.0 5.345e+09
1125.0 4.619e+09
1135.0 5.105e+09
1145.0 4.903e+09
1155.0 4.726e+09
1165.0 4.517e+09
1175.0 2.975e+09
1185.0 4.105e+09
1195.0 3.983e+09
1205.0 3.853e+09
1215.0 3.219e+09
1225.0 3.709e+09
1235.0 3.930e+09
1245.0 3.874e+09
1255.0 3.775e+09
1265.0 3.860e+09
1275.0 3.947e+09
1285.0 3.935e+09
1295.0 3.731e+09
1305.0 3.682e+09
1315.0 3.847e+09
1325.0 3.701e+09
1335.0 3.599e+09
1345.0 3.597e+09
1355.0 3.496e+09
1365.0 3.377e+09
1375.0 3.280e+09
1385.0 3.174e+09
1395.0 2.237e+09
1405.0 2.034e+09
1415.0 2.978e+09
1425.0 2.712e+09
1435.0 2.880e+09
1442.0 2.843e+09
1447.0 2.825e+09
1455.0 2.697e+09
1465.0 2.627e+09
1475.0 2.638e+09
1485.0 2.636e+09
1495.0 2.549e+09
1505.0 2.478e+09
1512.0 2.385e+09
1517.0 2.417e+09
1525.0 2.331e+09
1535.0 2.016e+09
1545.0 1.577e+09
1555.0 1.631e+09
1565.0 1.933e+09
1575.0 2.044e+09
1585.0 2.062e+09
1595.0 2.039e+09
1605.0 1.923e+09
1615.0 1.843e+09
1625.0 1.877e+09
1635.0 1.896e+09
1645.0 1.884e+09
1655.0 1.892e+09
1665.0 1.859e+09
1672.0 1.718e+09
1677.0 1.986e+09
1685.0 1.889e+09
1695.0 1.824e+09
1705.0 1.802e+09
1715.0 1.726e+09
1725.0 1.660e+09
1735.0 1.714e+09
1745.0 1.694e+09
1755.0 1.670e+09
1765.0 1.641e+09
1775.0 1.584e+09
1785.0 1.602e+09
1795.0 1.565e+09
1805.0 1.563e+09
1815.0 1.513e+09
1825.0 1.492e+09
1835.0 1.487e+09
1845.0 1.406e+09
1855.0 1.422e+09
1865.0 1.422e+09
1875.0 1.391e+09
1885.0 1.317e+09
1895.0 1.284e+09
1905.0 1.323e+09
1915.0 1.280e+09
1925.0 1.207e+09
1935.0 1.271e+09
1945.0 1.281e+09
1955.0 1.169e+09
1967.0 1.221e+09
1976.0 1.243e+09
1984.0 1.198e+09
1995.0 1.165e+09
2005.0 1.181e+09
2015.0 1.177e+09
2025.0 1.174e+09
2035.0 1.124e+09
2045.0 1.110e+09
2055.0 9.119e+08
2065.0 1.002e+09
2074.0 1.115e+09
2078.0 1.072e+09
2085.0 1.070e+09
2095.0 1.026e+09
2105.0 1.034e+09
2115.0 1.043e+09
2125.0 1.024e+09
2135.0 1.014e+09
2145.0 9.907e+08
2155.0 9.897e+08
2165.0 9.606e+08
2175.0 9.602e+08
2185.0 9.421e+08
2195.0 9.446e+08
2205.0 9.297e+08
2215.0 9.058e+08
2225.0 8.995e+08
2235.0 8.848e+08
2245.0 8.721e+08
2255.0 8.529e+08
2265.0 8.503e+08
2275.0 8.410e+08
2285.0 8.214e+08
2295.0 7.734e+08
2305.0 7.908e+08
2315.0 7.832e+08
2325.0 7.400e+08
2335.0 7.648e+08
2345.0 7.569e+08
2355.0 7.424e+08
2365.0 7.314e+08
2375.0 7.165e+08
2385.0 6.924e+08
2395.0 6.930e+08
2405.0 6.899e+08
2415.0 6.805e+08
2425.0 6.752e+08
2435.0 6.638e+08
2445.0 6.558e+08
2455.0 6.473e+08
2465.0 6.388e+08
2475.0 6.298e+08
2485.0 6.117e+08
2495.0 4.711e+08
2505.0 5.860e+08
2513.0 5.679e+08
2518.0 5.805e+08
2525.0 5.887e+08
2535.0 5.838e+08
2545.0 5.720e+08
2555.0 5.654e+08
2565.0 5.597e+08
2575.0 5.525e+08
2585.0 5.461e+08
2595.0 5.371e+08
2605.0 5.328e+08
2615.0 5.229e+08
2625.0 5.184e+08
2635.0 5.132e+08
2645.0 5.055e+08
